"transE-High_S47_L005"	"transE-Low_S45_L005"	"transE-Medium_S46_L005"	"transE-Pre_S48_L005"
"MEX3C"	16.6147655388443	5.40303993148543	4.76352952873582	7.99508818071939
"MEX3D"	149.43418827214	221.25616315704	276.125928349053	212.833783590994
"MFAP2"	3.35585363358836	9.79930223598599	6.45722891673078	0
"MFAP3"	41.2243588518256	28.3575698267403	25.2996346081747	37.934141793626
"MFAP3L"	3.29005258194937	0	1.50845101743301	3.37381380675747
"MFAP4"	51.5222234333271	47.0500744344259	60.5497531208198	98.0107086551309
"MFAP5"	0	2.65118108439347	0	7.71157441544565
"MFF"	10.8571735204329	34.096202300554	14.4229088508946	14.9411754299259
"MFHAS1"	16.8779697454003	17.249456675674	32.233216477779	9.3843056305607
"MFI2"	272.416353785408	206.758565328458	320.506145125108	254.085036438323
"MFN1"	88.8643202384525	86.0459278529729	94.238492510157	126.475490688614
"MFN2"	68.3343921270884	238.035790273454	118.982382006646	132.599388018527
"MFNG"	7.66582251594203	14.6318348455133	4.20778441704997	2.89184040579212
"MFRP"	53.2001502501213	81.6832248027052	85.6906034113699	61.5224870644009
"MFSD10"	5.42858676021646	29.1294326740953	18.6836213738194	24.9775627206162
"MFSD11"	2.66494259137899	2.71829959285913	3.59911119948929	7.85333129808252
"MFSD2B"	86.3309797503515	34.7673873852106	54.912909845149	50.6922612309442
"MFSD4"	30.1697821764757	31.9819692838858	16.0901441859521	22.1991278209336
"MFSD6L"	75.8686125397525	93.2947267672639	94.5825251983434	93.8147049290796
"MFSD7"	140.090438939404	112.222146154579	176.832801727849	117.629861212074
"MFSD9"	13.3905140085339	23.0552076579533	17.4133468328232	13.8921744984131
"MGAM"	407.604614377707	414.658145300832	336.543361205186	421.670023091629
"MGARP"	69.9136173664241	93.6974378180578	77.8572437418932	81.6803157753637
"MGAT1"	8.22513145487343	14.8331903709103	14.7404774861436	17.2376369286432
"MGAT2"	39.2174267768365	56.1446323315225	78.1218842712674	54.1227777907564
"MGAT4A"	12.5021998114076	13.2894646762002	14.8463336978933	15.3380947013092
"MGAT4C"	13.4563150601729	28.1562143013433	26.3317326727341	21.8589113026051
"MGAT4D"	140.781349981614	234.981898138267	28.395928801853	171.979450015049
"MGAT5"	127.028930189065	188.300975500402	127.318558681933	187.40259884594
"MGAT5B"	104.097263692878	80.9449212095829	105.168146373312	104.162957361571
"MGC50722"	0	0	0.555745111685846	0
"MGC57346-CRHR1"	0	2.81897735555761	0.21171242349937	0
"MGEA5"	8.42253460979039	7.21523966005818	2.14358828793112	12.2194432832981
"MGME1"	23.1290696511041	18.7596231161513	5.6103792227333	12.5029570485718
"MGRN1"	27.7022427400137	60.0375058225306	12.438104880588	41.8466317544036
"MGST2"	23.9186822707719	10.2020132867799	12.1205362453389	25.5162388746363
"MGST3"	224.611889769684	162.863060791918	210.389220852499	206.369669742753
"MIB1"	38.8884215186416	36.6802648764818	27.8137196372297	52.5918034582782
"MICA"	23.721279115855	29.9684140299161	24.9291378670508	30.3926756373446
"MICAL1"	9.77145616838963	6.074225016142	25.5907391904863	14.2323910167416
"MICAL2"	2.66494259137899	0	0.105856211749685	2.23975874566252
"MICAL3"	43.0338877718978	60.6415723987215	17.8632357327593	40.3440087984528
"MICALCL"	38.7897199411831	30.773836131504	21.8857717792473	29.1452150701402
"MICALL1"	0	0	0.132320264687106	0
"MICALL2"	1.80952892007215	2.04711450820255	3.83728767592608	2.18305599260778
"MICB"	112.552698828488	98.1608186310241	89.9248518813573	96.4513829461253
"MICU1"	303.507350684829	299.684140299161	263.370254833216	298.653400339355
"MICU2"	16.7463676421223	32.921628402405	19.4510789090046	25.26107648589
"MICU3"	26.7152269654289	24.2633408103352	3.25507851130281	38.2176555588998
"MID1IP1"	45.6001287858183	87.5225350392173	122.978454000196	57.2697805852949
"MID2"	2.76364416883747	0	0	0
"MIDN"	3.52035626268583	0	2.32883665849307	0
"MIEF2"	61.0962764467998	89.2676162593244	106.676597390745	84.3736965454642
"MIEN1"	38.2633115280712	16.84674562488	41.839667694063	23.9852645421582
"MIER3"	82.1526129712758	64.6351236524281	104.877041791	79.5539625358106
"MIF"	95.2799227732538	117.021119509874	131.87037578717	123.101676881857
"MIF4GD"	26.2217190781365	26.4111330812362	35.9646479419554	28.8049985518117
"MIIP"	98.0764674679107	35.5056909783328	60.9467139148811	78.8735294991537
"MILR1"	0	0.201355525396972	0.185248370561949	0.0567027530547474
"MINK1"	2.99394784957393	5.93998799921069	3.14922229955313	11.7091185058053
"MINOS1"	15.2658439802451	7.61795071085212	15.1903663860798	18.6268543784845
"MINOS1-NBL1"	38.8884215186416	41.9826270452687	58.8295896798874	43.3776060868818
"MINPP1"	57.6746217615725	67.3869824995201	104.003728044065	76.6054193769638
"MIOS"	1.67792681679418	2.88609586402327	0.238176476436791	1.38921744984131
"MIOX"	13.193110853617	24.4646963357321	25.379026766987	31.8952985932954
"MIP"	54.8122760152765	25.6057109796483	86.8550217406165	40.9110363290003
"MIPEP"	1.44762313605772	0	0	0
"MIPOL1"	212.767700474666	158.50035774165	129.647395340427	213.429162498069
"MIR1-1HG"	5.98789569914785	3.32236616905005	7.03943808135404	6.40741109518646
"MIR205HG"	61.3923811791752	54.2988733487169	61.9523479265031	43.8028767347924
"MISP"	204.378066390695	295.858385316618	100.960361956262	294.06047734192
"MITD1"	400.531001326516	371.500944357414	217.508051092665	397.117731018924
"MITF"	0	2.4498255589965	0.317568635249055	0
"MIXL1"	13.4563150601729	20.1691117939301	13.0997062040235	13.2967955913383
"MKI67"	250.373001486347	131.45159882999	241.749123583343	192.959468645305
"MKL1"	6.87620989627418	9.89997999868448	5.87501975210751	13.6653634861941
"MKL2"	25.0043996228152	19.4643674550407	17.8367716798219	38.5862234537556
"MKLN1"	421.258332592797	368.782644764555	377.086290305315	466.862117276263
"MKRN1"	48.1005687480998	98.7313259529821	33.0271380659017	80.489557961214
"MKRN2"	29.0182637727934	40.2375458251617	40.5693931530667	21.6604516669135
"MKRN3"	4.67187466636811	8.18845803281021	16.0107520271398	11.7658212588601
"MKS1"	0.131602103277975	0	0	0
"MKX"	0.822513145487343	10.3362503037113	0.317568635249055	0
"MLANA"	45.8304324665547	40.3046643336273	44.4066808289928	31.6401362045491
"MLF1"	6.7775083188157	10.8731983714365	1.64077128212012	3.71403032508596
"MLF2"	35.8615731432481	109.73876134135	88.4693289697992	53.8109126489553
"MLH1"	6.11949780242583	0	2.9904379819286	9.18584599486908
"MLH3"	23.2935722802015	23.0216484037205	19.2922945913801	14.5159047820153
"MLIP"	0.131602103277975	0.369151796561116	0	0
"MLKL"	10.9229745720719	154.540365742176	57.0829621860176	76.0667432229437
"MLLT1"	65.6036484840704	52.1846403320487	40.5958572060042	42.5270647910606
"MLLT10"	47.8044640157243	27.7199439963165	99.5577671505786	91.0646214059244
"MLLT4"	1.38182208441874	5.73863247381371	0	2.06965048649828
"MLLT6"	65.0772400709585	64.5680051439625	66.0807401847408	51.741262162457
"MLN"	2.23723575572557	0	6.9865099754792	10.4900093151283
"MLPH"	146.012533586913	133.263798558563	181.040586144899	164.863254506678
"MLST8"	0.0329005258194937	0	0	0
"MLX"	296.927245520931	305.389213518742	369.305858741713	376.336172024359
"MLXIP"	146.144135690191	113.430279306961	92.3330806986626	164.551389364877
"MLXIPL"	2.36883785900355	15.4036976928684	1.87894775855691	3.09030004148373
"MMAA"	54.3845691796231	45.5734672481814	46.0209880581755	64.5560843528299
"MMAB"	1.48052366187722	0	0	0
"MMADHC"	2.86234574629595	24.4646963357321	1.2438104880588	10.6034148212378
"MMD"	11.0874772011694	21.1758894209149	16.7782095623251	10.9436313395663
"MMD2"	97.7803627355353	184.106068721298	230.343116767314	118.905673155805
"MME"	37.2762957534864	23.5921557256786	38.2934846004485	22.681101221899
"MMEL1"	6.02079622496735	8.55760982937133	3.9960719935506	12.9282276964824
"MMGT1"	4.96797939874355	2.18135152513387	5.21341842867198	6.20895145949484
"MMP1"	0	6.37625830423746	0.317568635249055	0
"MMP10"	152.461036647534	195.818248448556	181.067050197836	187.601058481632
"MMP11"	0	5.77219172804654	2.67286934667954	6.23730283602222
"MMP12"	49.3507887292406	50.2382035865446	56.9506419213305	60.0198641084501
"MMP13"	14.5091318863967	13.4908202015972	3.1227582466157	9.04408911223221
"MMP14"	0	0	1.45552291155817	5.04654502187252
"MMP15"	12.5680008630466	17.6857269807007	43.665687346745	16.9824745398969
"MMP19"	0.789612619667849	0	0	0
"MMP20"	22.8658654445481	31.9819692838858	29.5603471310995	36.48822159073
"MMP21"	1.48052366187722	4.22846603333642	0.529281058748424	3.60062481897646
"MMP23B"	7.89612619667849	18.5918268449871	12.3851767747131	17.1525827990611
"MMP25"	22.2078549281582	3.69151796561116	8.36264072822511	10.8302258334568
"MMP26"	4.21126730489519	10.4033688121769	7.43639887541536	7.85333129808252
"MMP28"	88.7985191868135	59.2656429751756	94.2649565630944	71.4171174724544
"MMP3"	0	0	1.13795427630911	3.17535417106586
"MMP8"	5.52728833767494	0.704744338889403	2.51408502905502	9.8095762784713
"MMP9"	18.5887970880139	11.2087909137648	30.4865889839092	15.5649057135282
"MMS19"	31.5516042608945	11.2759094222305	30.4601249309718	17.5778534469717
"MN1"	80.4746861544816	95.7781115804932	24.2940005965527	45.3338510672706
"MND1"	15.3316450318841	31.6463767415575	12.4910329864628	14.487553405488
"MNDA"	0.921214722945824	2.11423301666821	0.185248370561949	5.01819364534515
"MNT"	0	1.44304793201164	1.2438104880588	0
"MNX1"	212.274192587373	240.754089866313	336.834465787497	201.379827473935
"MOAP1"	50.8642129169373	102.993351240551	72.3527207309096	91.4615406773076
"MOB1A"	40.7637514903527	74.1659518545515	43.2951906056211	56.9295640669664
"MOB1B"	7.56712093848355	7.41659518545515	4.60474521111129	0
"MOB2"	81.8894087647198	81.9516988365678	86.8020936347416	99.3715747284448
"MOB3A"	30.2684837539342	44.5331303669637	41.9455239058126	43.6611198521555
"MOB3B"	20.9576349470175	24.4646963357321	12.438104880588	17.294339681698
"MOB3C"	29.1169653502519	15.9406457605937	34.8796217715212	38.7279803363925
"MOBP"	26.0901169748585	22.8202928783235	33.609347230525	24.353832437014
"MOCS1"	6.02079622496735	8.85964311746679	11.750039504215	9.49771113667019
"MOCS2"	6.05369675078684	6.074225016142	9.23595447516001	11.3689019874769
"MOG"	7.66582251594203	15.7057309809638	23.4206868496178	6.43576247171383
"MOGAT1"	0.197403154916962	2.95321437248893	2.14358828793112	0
"MOGS"	0	1.34237016931315	0.21171242349937	0
"MOK"	329.860671866244	301.429221519268	248.867953823509	296.470344346747
"MON1A"	0.592209464750887	0	2.17005234086854	2.52327251093626
"MORC1"	14.3775297831187	10.7389613545052	5.95441191091977	23.7301021534118
"MORC2"	4.63897414054861	0	0	2.40986700482677
"MORC4"	260.868269222766	495.468829493483	54.2513085217135	376.251117894776
"MORF4L1"	91.496362304012	113.900108866221	101.727819491447	75.6131211985057
"MORF4L2"	0.987015774584811	0	3.33447067011507	1.67273121511505
"MORN4"	6.94201094791317	12.7189573542421	1.42905885862075	4.64962575048929
"MOS"	17.7991844683461	11.4772649476274	9.84462769272069	9.24254874792383
"MOSPD2"	19.8719175949742	6.5440545754016	10.2680525397194	2.18305599260778
"MOSPD3"	16.3186608064689	9.16167640556225	13.5231310510222	15.3380947013092
"MOV10"	60.5040669820489	39.2978867066425	123.666519376569	80.7447203499603
"MOV10L1"	2.69784311719848	0	0.476352952873582	9.35595425403332
"MOXD1"	224.282884511489	179.273536111771	101.383786803261	166.422580215684
"MPC1L"	20.3325249564471	35.6063687410313	52.2929686043443	35.1557068939434
"MPC2"	0	2.31558854206518	2.40822881730533	0
"MPEG1"	191.349458166175	185.951827704104	102.839309714819	145.641021221119
"MPG"	1.94113102335013	5.97354725344352	4.34010468173708	3.54392206592171
"MPHOSPH10"	0	0.80542210158789	0	0
"MPHOSPH6"	0.0658010516389874	0	0	0
"MPHOSPH8"	13.8511213700068	2.14779227090104	8.38910478116253	9.58276526625231
"MPHOSPH9"	25.3663054068296	14.4304793201164	5.00170600517261	11.1420909752579
"MPI"	50.0746002972694	39.4992422320394	86.4845249994925	52.875317223552
"MPLKIP"	17.5030797359707	51.5805737558578	19.9538959148156	24.7507517083972
"MPND"	1.61212576515519	50.2717628407774	29.2692425487879	16.2453387501851
"MPP1"	0	2.2149107793667	2.30237260555565	0
"MPP3"	6.74460779299621	4.12778827063793	4.78999358167324	7.68322303891827
"MPP4"	64.8140358644026	62.319535110363	34.6943734009592	34.5603279868686
"MPP6"	3.02684837539342	12.4169240661466	6.08673217560688	2.66502939357313
"MPP7"	63.6954179865398	72.2866336175131	55.5215830627097	68.5252770666623
"MPPE1"	0	0	0.238176476436791	0
"MPPED1"	58.7932396394352	57.218528466973	70.8971978193515	54.8599135804681
"MPPED2"	198.22566806245	232.699868850434	323.681831477599	266.474587980785
"MPRIP"	29.9065779699198	41.8148307741046	38.637517288635	34.2484628450674
"MPST"	152.329434544256	144.439030218095	125.413146870439	164.154470093494
"MPV17L"	26.320420655595	53.2249772132664	18.8159416385065	61.0972164164903
"MPV17L2"	23.458074909299	11.2087909137648	18.4454448973826	16.7556635276779
"MPZ"	59.3196480525471	35.3378947071687	46.682589381611	36.3464647080931
"MPZL1"	72.5785599578031	69.16562297386	100.748649532763	92.4538388557657
"MPZL2"	410.203755917447	449.694006719905	435.439527032329	393.687214459111
"MPZL3"	36.6182852370965	123.900766627604	54.4630209452129	61.4090815582915
"MRAP"	6.67880674135722	0	6.72186944610499	5.89708631769373
"MRAS"	0	10.1348947783143	2.35530071143049	0.141756882636869
"MRC1"	225.697607121727	131.652954355387	216.184848445794	201.351476097408
"MRC2"	313.443309482317	386.367693982557	381.161754457678	353.428259790241
"MRE11A"	5.2311836052995	4.16134752487076	3.81082362298866	3.68567894855858
"MREG"	10.9558750978914	7.45015443968798	2.69933339961696	5.61357255241999
"MRFAP1"	0	3.82575498254248	0.8733137469349	1.89954222733404
"MRFAP1L1"	8.94894302290229	6.47693606693595	13.258490521648	25.0626168501984
"MRGPRE"	24.5437922613423	33.0558654193363	36.5468571065787	24.0703186717403
"MRGPRF"	5.95499517332836	0	2.51408502905502	0
"MRGPRG"	101.136216369124	111.785875849553	165.903147864694	104.786687645173
"MRGPRX1"	6.18529885406482	7.14812115159252	2.17005234086854	11.22714510484
"MRGPRX3"	323.64247248636	340.96202300554	406.117356377666	350.337959748757
"MRGPRX4"	218.294988812341	162.930179300384	108.714329466926	170.391772929516
"MRI1"	8.42253460979039	57.3192062296715	25.9083078257354	22.5393443392621
"MRLN"	13.1602103277975	17.1152196587427	3.83728767592608	22.3975874566252
"MRO"	62.6755016861355	42.6538121299253	32.1538243189668	63.3936779152076
"MROH1"	311.8969847688	363.278927070371	494.083868341654	331.796159499855
"MROH2A"	199.739092250146	138.767516252747	70.1826683900411	151.708215797977
"MROH2B"	23.0961691252846	6.57761382963443	13.7083794215842	7.93838542766464
"MROH5"	92.4175770269578	89.8045643270497	106.014996067309	116.467454774451
"MROH6"	4.80347676964608	11.7457389814901	7.59518319303989	12.0776864006612
"MROH7"	1.18441892950177	7.08100264312686	11.4060068160285	14.8561213003438
"MROH8"	4.90217834710456	0	7.54225508716505	17.5778534469717
"MROH9"	42.0797725231324	38.4253460965889	60.2321844855707	43.547714346046
"MRPL1"	1.64502629097469	2.51694406746216	0	0
"MRPL12"	20.5628286371836	9.09455789709659	27.9195758489794	19.3356387916689
"MRPL14"	1.80952892007215	0	0	0
"MRPL24"	19.2468076044038	21.8806337598043	29.904379819286	17.1242314225337
"MRPL30"	2.59914153974	7.51727294815364	2.88458177017891	12.0493350241338
"MRPL34"	0	0	1.58784317624527	0
"MRPL35"	0	0	1.08502617043427	3.79908445466808
"MRPL36"	150.816010356559	155.815617403024	142.085500221015	149.525159805369
"MRPL41"	0.822513145487343	1.84575898280558	0	0
"MRPL43"	10.7913724687939	19.1287749127124	53.5103150394657	29.513782964996
"MRPL45"	0	2.58406257592781	1.79955559974464	6.32235696560434
"MRPL46"	0.756712093848355	0	0	0
"MRPL47"	812.577186689855	312.470216161868	227.008646097199	306.223217872163
"MRPL54"	0	2.04711450820255	0.476352952873582	1.75778534469717
"MRPL55"	7.66582251594203	17.4172529468381	7.40993482247794	24.1837241778498
"MRPL9"	496.633437245257	583.058483041166	350.463453050269	545.083565115287
"MRPS11"	0.62510999057038	0	0	0
"MRPS14"	3.25715205612988	0	5.29281058748424	0.255162388746363
"MRPS15"	105.150080519102	115.812986357492	130.864741775548	106.856338131672
"MRPS21"	56.2598991513342	62.8229239238554	38.2405564945737	71.2470092132901
"MRPS24"	5.09958150202152	6.98032488042838	17.4133468328232	5.75532943505686
"MRPS26"	1.11861787786279	0	0.555745111685846	0
"MRPS28"	12.6996029663246	13.3565831846658	5.2398824816094	11.9642808945517
"MRPS33"	1.38182208441874	0	1.05856211749685	0
"MRPS35"	20.3983260080861	33.7606097582257	3.54618309361444	31.1865141801111
"MRPS36"	3.29005258194937	4.76541410106168	2.51408502905502	10.3766038090188
"MRPS7"	36.0918768239846	21.9141930140372	32.9742099600268	39.7202785148506
"MRRF"	5.59308938931393	5.43659918571826	0.0529281058748424	8.193547816411
"MRS2"	191.71136395019	159.473576114402	113.027970095726	178.98224001731
"MRVI1"	177.761541002724	187.193520110719	283.85343180678	240.73153809393
"MS4A10"	233.988539628239	195.348418889296	137.295506639341	190.549601640479
"MS4A14"	25.1689022519127	15.3701384386356	11.0090460219672	11.8225240119148
"MS4A15"	44.8763172177894	51.8490477897204	50.3346286869752	45.5039593264348
"MS4A5"	3.68485889178329	8.02066176164607	4.15485631117513	4.3094092321608
"MS4A6E"	92.1872733462213	70.7093486685702	35.8058636243309	75.5280670689236
"MS4A7"	20.2338233789886	37.0494166730429	29.9573079251608	25.714698510328
"MSANTD1"	35.2364631526778	39.197208943944	58.7237334681377	63.5921375508992
"MSANTD2"	0	0	0.793921588122637	0
"MSANTD3"	33.0321279227717	150.54681448847	84.6849693997479	97.3302756184739
"MSANTD3-TMEFF1"	48.8572808419481	43.9961822992385	25.7759875610483	32.9159481482809
"MSANTD4"	51.1932181751322	32.720272877008	28.2371444842284	43.8312281113198
"MSC"	171.313037942104	160.211879707524	278.163660425234	174.616128032095
"MSGN1"	200.199699611619	176.790151298542	365.203930536413	224.259388331526
"MSH3"	29.9065779699198	18.7260638619184	12.0411440865267	9.52606251319757
"MSH4"	43.2312909268147	29.9012955214504	46.1533083228626	38.2176555588998
"MSH5"	2.73074364301798	2.01355525396972	6.51015702260562	11.1987937283126
"MSH6"	0	5.93998799921069	2.09066018205628	2.97689453537424
"MSI2"	1.5792252393357	0.0335592542328287	1.11149022337169	2.09800186302565
"MSL3"	59.3525485783666	49.6341370103537	39.4049748238202	51.6278566563475
"MSLN"	111.170876744069	160.413235232921	244.130888347711	150.999431384792
"MSMB"	3.52035626268583	0	0.979169958684585	4.50786886785242
"MSMO1"	9.21214722945824	4.36270305026774	3.62557525242671	11.2838478578947
"MSR1"	418.626290527238	402.543254522781	98.2874926095824	348.693579910169
"MSRA"	156.145895539317	170.7159262824	147.934055920185	149.29834879315
"MSRB2"	13.5550166376314	61.7154685341721	62.8521257263754	44.228147382703
"MSRB3"	146.144135690191	157.829172656994	134.940205927911	100.959251813978
"MSS51"	9.01474407454127	9.66506521905468	16.5929611917631	10.3482524324914
"MST1"	26.4849232846924	10.7389613545052	38.5051970239479	20.0160718283258
"MST1L"	0	0	0.370496741123897	0
"MSTO1"	1.48052366187722	2.08067376243538	0.344032688186476	0
"MSX1"	39.2174267768365	21.6792782344074	45.0682821524283	36.1763564489288
"MSX2"	74.2893873004168	80.7771249384188	77.5661391595816	95.4307333911399
"MT1A"	4.80347676964608	1.84575898280558	7.59518319303989	1.75778534469717
"MT1E"	0	0	0	1.70108259164242
"MT1F"	28.1628501014866	18.6589453534528	38.3464127063233	37.6506280283523
"MT1G"	409.38124277196	344.351507683056	763.620247509289	343.476926629132
"MT1H"	57.3456165033775	84.5357614124956	48.8261776695422	45.5039593264348
"MT1HL1"	38.4607146829881	49.768374027285	43.6921513996824	39.2666564904126
"MT1M"	0	0	0.0264640529374212	0
"MT1X"	95.4444254023512	83.864576327839	98.3404207154573	102.064955498545
"MT2A"	19.2139070785843	13.5914979642956	19.1864383796304	27.841051749881
"MT3"	17.6675823650681	30.9416324026681	15.3226866507669	12.4179029189897
"MT4"	573.324562930497	615.644518901243	751.6055674757	677.626250380759
"MTA1"	17.7991844683461	23.122326166419	11.935287874777	19.2505846620867
"MTA2"	31.4200021576165	29.7670585045191	21.9386998851222	32.093758228987
"MTA3"	17.4043781585122	7.78574698201627	8.733137469349	12.4179029189897
"MTAP"	2.53334048810102	0	0	0
"MTCH1"	58.9906427943522	63.1249572119509	59.9940080091339	40.5708198106718
"MTCH2"	2.13853417826709	6.074225016142	0.105856211749685	4.11094959646919
"MTCL1"	38.1975104764322	68.5615563976691	37.6848113828878	45.5606620794895
"MTCP1"	1.31602103277975	8.59116908360416	4.12839225823771	2.43821838135414
"MTDH"	56.1282970480563	123.363818559878	99.3195906741418	200.642691684224
"MTERF1"	4.24416783071469	0	5.92794785798235	3.11865141801111
"MTERF2"	32.7031226645767	41.747712265639	5.74269948742041	24.5239406961783
"MTERF3"	3.68485889178329	0.872540610053547	2.80518961136665	4.67797712701666
"MTF1"	0.592209464750887	0	0	0
"MTF2"	140.452344723419	154.641043504875	129.091650228741	123.980569554205
"MTFR1"	0.88831419712633	0	0	0
"MTFR1L"	3.09264942703241	16.7460678621815	6.03380406973204	9.2709001244512
"MTFR2"	4.67187466636811	2.48338481322933	1.27027454099622	4.13930097299656
"MTHFD1"	7.04071252537165	17.6186084722351	5.45159490510877	25.4595361215816
"MTHFD1L"	0	0	3.09629419367828	1.64437983858768
"MTHFD2"	45.9620345698327	52.8222661624724	29.7455955016615	34.1917600920127
"MTHFR"	49.1204850485041	42.519575112994	47.7940796049827	54.6614539447765
"MTHFS"	5.13248202784102	10.8396391172037	4.81645763461066	9.01573773570484
"MTHFSD"	1.67792681679418	2.51694406746216	1.79955559974464	8.87398085306797
"MTIF3"	1.5463247135162	0	0	0
"MTL5"	8.61993776470735	31.6799359957903	21.8328436733725	13.1833900852288
"MTM1"	113.408112499795	65.8768160590428	128.985794016991	87.9743213644406
"MTMR1"	161.640283351173	176.219643976584	150.792173637426	179.662673053967
"MTMR10"	16.3515613322884	34.2639985717181	10.6650133337808	24.4105351900688
"MTMR11"	1.84242944589165	0	3.1227582466157	7.20124963795292
"MTMR12"	61.2607790758973	30.6731583688055	43.7715435584947	43.2358492042449
"MTMR14"	4.7047751921876	58.2253060939579	43.4010468173708	20.7248562415102
"MTMR2"	100.938813214207	138.80107550698	78.1218842712674	151.56645891534
"MTMR3"	0	0	0.767457535185215	0
"MTMR6"	10.8900740462524	9.09455789709659	7.01297402841662	13.4385524739751
"MTMR7"	43.7576993399266	68.0917268384095	27.6549353196052	40.6558739402539
"MTMR8"	119.692112931318	125.176018288451	93.4445709220343	132.712793524636
"MTMR9"	216.41965884063	83.3947467685794	83.0971262235026	77.1440955309839
"MTNR1A"	18.9507028720284	15.9406457605937	25.3260986611121	22.1424250678789
"MTNR1B"	8.06062882577596	4.86609186376017	12.0940721924015	3.11865141801111
"MTO1"	0.0329005258194937	0.201355525396972	0.608673217560688	0
"MTPAP"	66.3274600520993	55.8761582976598	72.1939364132851	62.0044604653663
"MTPN"	26.6823264396094	23.9277482680069	18.7630135326316	3.99754409035969
"MTR"	109.756154133831	153.667825132123	179.982024027402	182.639567589341
"MTRNR2L10"	70.7361305119115	50.2046443323118	60.9996420207559	62.7982990081328
"MTRNR2L2"	0	3.12101064365307	0.740993482247794	0.737135789711716
"MTRNR2L3"	11.9757913982957	0	1.85248370561949	2.1547046160804
"MTRNR2L4"	0	5.06744738915714	2.22298044674338	8.76057534695848
"MTRNR2L5"	4.24416783071469	17.7864047433992	3.65203930536413	6.43576247171383
"MTRNR2L6"	0	0.0335592542328287	0.0264640529374212	0
"MTRNR2L8"	59.4841506816446	47.8890557902466	66.0278120788659	44.90858041936
"MTRNR2L9"	123.278270245643	83.7303393109077	168.073200205562	99.003006833589
"MTSS1"	47.1464534993345	32.5524766058439	58.9354458916371	51.7129107859296
"MTSS1L"	61.0962764467998	88.8313459542977	109.746427531486	72.069199132584
"MTTP"	4.63897414054861	0	2.27590855261823	2.2681101221899
"MTURN"	14.3446292572993	293.643474537251	156.243768542535	89.8455122152473
"MTUS1"	29.0182637727934	28.4246883352059	16.2753925565141	26.5085370530944
"MTX1"	16.8121686937613	41.143645689448	34.8531577185838	36.4598702142026
"MTX2"	4.01386414997823	10.0677762698486	2.2494444996808	3.31711105370272
"MUC1"	0	2.4498255589965	0.767457535185215	0
"MUC12"	11.8441892950177	2.28202928783235	2.09066018205628	10.6884689508199
"MUC13"	3.98096362415874	1.87931823703841	2.19651639380596	1.53097433247818
"MUC15"	25.7282111908441	22.3504633190639	35.0648701420831	24.0419672952129
"MUC17"	0	9.86642074445165	2.83165366430407	7.28630376753504
"MUC20"	6.38270200898178	13.52437945583	14.449372903832	8.02343955724676
"MUC3A"	23824.4551648249	5949.58594592128	9910.02036752906	14796.725166519
"MUC4"	23.2277712285626	63.1585164661837	45.1476743112406	34.8438417521423
"MUC5AC"	260.670866067849	139.405142083171	51.4196548574094	116.325697891814
"MUC5B"	109.78905465965	54.2988733487169	36.0440401007677	61.4374329348188
"MUC6"	20.990535472837	15.5043754555669	17.2016344093238	9.21419737139646
"MUC7"	0.658010516389874	0	0.21171242349937	0
"MUCL1"	1.08571735204329	13.52437945583	1.98480397030659	3.00524591190161
"MUL1"	4.40867045981216	7.48371369392081	10.4797649632188	7.99508818071939
"MUM1L1"	8.02772829995646	12.1820092865168	9.31534663397227	12.7014166842634
"MURC"	0	0	0.608673217560688	0
"MUS81"	10.7584719429744	3.99355125370662	2.93750987605376	5.55686979936525
"MUSK"	29.3143685051689	34.1633208090197	33.3976348070256	49.2463410280481
"MUSTN1"	1.08571735204329	0	0	0
"MUT"	0	0	0	0.0850541295821211
"MUTYH"	3.68485889178329	2.98677362672176	0.688065376372952	0
"MVB12A"	150.75020930492	146.855296522859	229.337482755692	151.311296526593
"MVB12B"	16.4502629097469	21.5786004717089	27.4167588431684	28.4080792804285
"MVD"	0	0	3.22861445836539	1.75778534469717
"MVK"	0	0	0.132320264687106	0
"MVP"	0	0	0	0.0283513765273737
"MX2"	769.609099969597	932.678793638776	336.146400411124	702.773921360539
"MXD1"	3.32295310776886	2.51694406746216	1.03209806455943	2.40986700482677
"MXD4"	382.468612651614	329.921028362939	394.658421455763	338.373678854205
"MXI1"	69.1240047467563	52.0168440608845	21.5152750381235	49.8133685585956
"MXRA5"	345.422620578864	219.94735224196	77.9630999536429	270.018510046707
"MXRA8"	184.111342485887	129.639399101417	204.911161894453	156.045976406665
"MYADM"	0.789612619667849	68.4608786349706	2.64640529374212	21.0650727598387
"MYADML2"	66.3274600520993	78.6293326675177	82.6472373235665	45.5890134560169
"MYBL2"	0.987015774584811	5.90642874497786	0	0
"MYBPC1"	58.4971349070598	49.3321037222582	27.3638307372935	33.3979215492462
"MYBPC2"	328.084043471991	199.644003431098	300.419928945606	270.330375188508
"MYBPH"	4.44157098563165	65.2727494828519	28.898745807664	6.63422210740545
"MYBPHL"	26.057216449039	25.5721517254155	25.7759875610483	30.421027013872
"MYCBP2"	1.15151840368228	2.31558854206518	2.09066018205628	1.04900093151283
"MYCBPAP"	5.39568623439697	0	8.70667341641158	19.64750393347
"MYCN"	36.0918768239846	127.458047576284	59.4911910033229	38.4444665711187
"MYCT1"	7.20521515446912	21.2094486751478	8.17739235766316	10.6601175742925
